,Date,Hour,load,T
61063,2010-12-19,8,3321.0,16.333333333
61064,2010-12-19,9,3563.0,16.333333333
61065,2010-12-19,10,3695.0,20.333333333
61066,2010-12-19,11,3706.0,24.0
61067,2010-12-19,12,3684.0,28.0
61068,2010-12-19,13,3653.0,31.333333333
61069,2010-12-19,14,3625.0,32.333333333
61070,2010-12-19,15,3598.0,33.0
61071,2010-12-19,16,3657.0,32.0
61072,2010-12-19,17,4039.0,30.333333333
61073,2010-12-19,18,4270.0,28.333333333
61074,2010-12-19,19,4230.0,26.333333333
61075,2010-12-19,20,4126.0,24.666666667
61076,2010-12-19,21,3971.0,24.666666667
61077,2010-12-19,22,3723.0,23.333333333
61078,2010-12-19,23,3424.0,23.0
61079,2010-12-19,24,3135.0,21.333333333
61080,2010-12-20,1,2909.0,20.666666667
61081,2010-12-20,2,2827.0,20.333333333
61082,2010-12-20,3,2788.0,20.333333333
61083,2010-12-20,4,2816.0,21.666666667
61084,2010-12-20,5,2909.0,21.333333333
61085,2010-12-20,6,3208.0,22.0
61086,2010-12-20,7,3726.0,21.666666667
61087,2010-12-20,8,3999.0,22.0
61088,2010-12-20,9,4054.0,22.333333333
61089,2010-12-20,10,4077.0,23.666666667
61090,2010-12-20,11,4087.0,24.333333333
61091,2010-12-20,12,4079.0,25.666666667
61092,2010-12-20,13,4008.0,25.666666667
61093,2010-12-20,14,3999.0,25.666666667
61094,2010-12-20,15,4003.0,25.666666667
61095,2010-12-20,16,4108.0,25.0
61096,2010-12-20,17,4395.0,24.333333333
61097,2010-12-20,18,4583.0,24.0
61098,2010-12-20,19,4556.0,24.0
61099,2010-12-20,20,4450.0,24.333333333
61100,2010-12-20,21,4272.0,24.0
61101,2010-12-20,22,3965.0,23.333333333
61102,2010-12-20,23,3591.0,23.666666667
61103,2010-12-20,24,3255.0,24.0
61104,2010-12-21,1,3024.0,25.0
61105,2010-12-21,2,2906.0,25.333333333
61106,2010-12-21,3,2842.0,25.666666667
61107,2010-12-21,4,2843.0,26.333333333
61108,2010-12-21,5,2930.0,26.666666667
61109,2010-12-21,6,3210.0,27.0
61110,2010-12-21,7,3703.0,27.666666667
61111,2010-12-21,8,3959.0,27.333333333
61112,2010-12-21,9,3986.0,28.0
61113,2010-12-21,10,3997.0,28.666666667
61114,2010-12-21,11,3999.0,29.333333333
61115,2010-12-21,12,3958.0,30.666666667
61116,2010-12-21,13,3892.0,32.333333333
61117,2010-12-21,14,3866.0,33.666666667
61118,2010-12-21,15,3840.0,33.666666667
61119,2010-12-21,16,3884.0,33.0
61120,2010-12-21,17,4141.0,32.0
61121,2010-12-21,18,4368.0,31.333333333
61122,2010-12-21,19,4339.0,31.333333333
61123,2010-12-21,20,4257.0,31.333333333
61124,2010-12-21,21,4104.0,31.333333333
61125,2010-12-21,22,3834.0,31.0
61126,2010-12-21,23,3462.0,31.666666667
61127,2010-12-21,24,3114.0,31.0
61128,2010-12-22,1,2887.0,31.333333333
61129,2010-12-22,2,2770.0,31.666666667
61130,2010-12-22,3,2713.0,31.666666667
61131,2010-12-22,4,2707.0,31.333333333
61132,2010-12-22,5,2802.0,31.0
61133,2010-12-22,6,3090.0,31.0
61134,2010-12-22,7,3585.0,30.666666667
61135,2010-12-22,8,3844.0,30.333333333
61136,2010-12-22,9,3891.0,30.333333333
61137,2010-12-22,10,3908.0,31.333333333
61138,2010-12-22,11,3922.0,32.333333333
61139,2010-12-22,12,3927.0,32.333333333
61140,2010-12-22,13,3886.0,32.333333333
61141,2010-12-22,14,3872.0,31.666666667
61142,2010-12-22,15,3851.0,31.333333333
61143,2010-12-22,16,3908.0,30.666666667
61144,2010-12-22,17,4217.0,30.666666667
61145,2010-12-22,18,4385.0,30.666666667
61146,2010-12-22,19,4351.0,30.333333333
61147,2010-12-22,20,4238.0,30.0
61148,2010-12-22,21,4071.0,30.333333333
61149,2010-12-22,22,3797.0,30.333333333
61150,2010-12-22,23,3446.0,30.333333333
61151,2010-12-22,24,3111.0,30.666666667
61152,2010-12-23,1,2873.0,30.333333333
61153,2010-12-23,2,2750.0,30.333333333
61154,2010-12-23,3,2690.0,30.0
61155,2010-12-23,4,2693.0,30.0
61156,2010-12-23,5,2767.0,30.0
61157,2010-12-23,6,3004.0,30.0
61158,2010-12-23,7,3405.0,30.0
61159,2010-12-23,8,3687.0,30.0
61160,2010-12-23,9,3800.0,30.0
61161,2010-12-23,10,3875.0,30.0
61162,2010-12-23,11,3879.0,31.333333333
61163,2010-12-23,12,3834.0,32.333333333
61164,2010-12-23,13,3753.0,34.0
61165,2010-12-23,14,3711.0,34.333333333
61166,2010-12-23,15,3665.0,34.0
61167,2010-12-23,16,3701.0,34.0
61168,2010-12-23,17,4040.0,33.0
61169,2010-12-23,18,4253.0,32.0
61170,2010-12-23,19,4201.0,31.666666667
61171,2010-12-23,20,4080.0,31.0
61172,2010-12-23,21,3929.0,30.666666667
61173,2010-12-23,22,3710.0,30.0
61174,2010-12-23,23,3403.0,29.333333333
61175,2010-12-23,24,3076.0,29.0
61176,2010-12-24,1,2838.0,28.0
61177,2010-12-24,2,2714.0,27.0
61178,2010-12-24,3,2648.0,26.333333333
61179,2010-12-24,4,2639.0,26.0
61180,2010-12-24,5,2684.0,25.333333333
61181,2010-12-24,6,2829.0,25.0
61182,2010-12-24,7,3071.0,24.0
61183,2010-12-24,8,3330.0,23.0
61184,2010-12-24,9,3564.0,22.666666667
61185,2010-12-24,10,3672.0,24.333333333
61186,2010-12-24,11,3691.0,26.0
61187,2010-12-24,12,3654.0,27.666666667
61188,2010-12-24,13,3573.0,28.333333333
61189,2010-12-24,14,3511.0,29.666666667
61190,2010-12-24,15,3482.0,30.666666667
61191,2010-12-24,16,3497.0,30.333333333
61192,2010-12-24,17,3790.0,29.0
61193,2010-12-24,18,3924.0,27.0
61194,2010-12-24,19,3766.0,26.0
61195,2010-12-24,20,3618.0,25.0
61196,2010-12-24,21,3554.0,24.333333333
61197,2010-12-24,22,3467.0,22.666666667
61198,2010-12-24,23,3284.0,21.0
61199,2010-12-24,24,3034.0,19.666666667
61200,2010-12-25,1,2825.0,18.666666667
61201,2010-12-25,2,2702.0,18.0
61202,2010-12-25,3,2635.0,16.666666667
61203,2010-12-25,4,2617.0,16.0
61204,2010-12-25,5,2637.0,15.333333333
61205,2010-12-25,6,2732.0,13.666666667
61206,2010-12-25,7,2929.0,15.0
61207,2010-12-25,8,3168.0,14.0
61208,2010-12-25,9,3360.0,15.0
61209,2010-12-25,10,3445.0,19.666666667
61210,2010-12-25,11,3464.0,21.666666667
61211,2010-12-25,12,3471.0,23.666666667
61212,2010-12-25,13,3403.0,24.333333333
61213,2010-12-25,14,3289.0,25.0
61214,2010-12-25,15,3207.0,25.666666667
61215,2010-12-25,16,3208.0,25.333333333
61216,2010-12-25,17,3463.0,24.666666667
61217,2010-12-25,18,3624.0,23.0
61218,2010-12-25,19,3624.0,21.333333333
61219,2010-12-25,20,3593.0,19.333333333
61220,2010-12-25,21,3535.0,18.333333333
61221,2010-12-25,22,3418.0,18.666666667
61222,2010-12-25,23,3198.0,18.0
61223,2010-12-25,24,2975.0,17.0
61224,2010-12-26,1,2811.0,15.333333333
61225,2010-12-26,2,2722.0,14.0
61226,2010-12-26,3,2657.0,15.0
61227,2010-12-26,4,2650.0,15.0
61228,2010-12-26,5,2699.0,15.0
61229,2010-12-26,6,2791.0,15.0
61230,2010-12-26,7,2977.0,15.0
61231,2010-12-26,8,3208.0,14.666666667
61232,2010-12-26,9,3475.0,14.666666667
61233,2010-12-26,10,3659.0,16.0
61234,2010-12-26,11,3727.0,16.666666667
61235,2010-12-26,12,3743.0,18.0
61236,2010-12-26,13,3754.0,19.0
61237,2010-12-26,14,3727.0,19.333333333
61238,2010-12-26,15,3724.0,19.333333333
61239,2010-12-26,16,3789.0,19.333333333
61240,2010-12-26,17,4119.0,19.333333333
61241,2010-12-26,18,4305.0,18.666666667
61242,2010-12-26,19,4277.0,18.666666667
61243,2010-12-26,20,4141.0,18.666666667
61244,2010-12-26,21,3959.0,19.333333333
61245,2010-12-26,22,3680.0,20.333333333
61246,2010-12-26,23,3371.0,21.0
61247,2010-12-26,24,3095.0,21.0
61248,2010-12-27,1,2905.0,21.666666667
61249,2010-12-27,2,2799.0,22.666666667
61250,2010-12-27,3,2758.0,23.0
61251,2010-12-27,4,2768.0,24.0
61252,2010-12-27,5,2823.0,24.333333333
61253,2010-12-27,6,2997.0,25.0
61254,2010-12-27,7,3266.0,23.666666667
61255,2010-12-27,8,3509.0,22.0
61256,2010-12-27,9,3702.0,21.0
61257,2010-12-27,10,3882.0,21.0
61258,2010-12-27,11,3997.0,20.333333333
61259,2010-12-27,12,4064.0,19.666666667
61260,2010-12-27,13,4052.0,20.333333333
61261,2010-12-27,14,4012.0,19.666666667
61262,2010-12-27,15,3980.0,19.666666667
61263,2010-12-27,16,3987.0,18.666666667
61264,2010-12-27,17,4316.0,17.333333333
61265,2010-12-27,18,4547.0,17.0
61266,2010-12-27,19,4489.0,17.0
61267,2010-12-27,20,4330.0,16.666666667
61268,2010-12-27,21,4127.0,16.666666667
61269,2010-12-27,22,3846.0,16.666666667
61270,2010-12-27,23,3514.0,16.666666667
61271,2010-12-27,24,3236.0,16.0
61272,2010-12-28,1,3051.0,16.333333333
61273,2010-12-28,2,2960.0,16.0
61274,2010-12-28,3,2917.0,15.666666667
61275,2010-12-28,4,2927.0,15.333333333
61276,2010-12-28,5,3012.0,15.333333333
61277,2010-12-28,6,3234.0,15.0
61278,2010-12-28,7,3559.0,16.333333333
61279,2010-12-28,8,3784.0,14.333333333
61280,2010-12-28,9,3915.0,13.0
61281,2010-12-28,10,3985.0,15.333333333
61282,2010-12-28,11,4005.0,19.333333333
61283,2010-12-28,12,3986.0,24.666666667
61284,2010-12-28,13,3929.0,26.666666667
61285,2010-12-28,14,3859.0,29.0
61286,2010-12-28,15,3818.0,29.0
61287,2010-12-28,16,3831.0,29.333333333
61288,2010-12-28,17,4146.0,28.666666667
61289,2010-12-28,18,4457.0,27.0
61290,2010-12-28,19,4431.0,25.666666667
61291,2010-12-28,20,4308.0,25.0
61292,2010-12-28,21,4126.0,24.666666667
61293,2010-12-28,22,3853.0,22.0
61294,2010-12-28,23,3521.0,21.0
61295,2010-12-28,24,3231.0,21.333333333
61296,2010-12-29,1,3016.0,22.666666667
61297,2010-12-29,2,2903.0,23.666666667
61298,2010-12-29,3,2850.0,24.333333333
61299,2010-12-29,4,2833.0,24.333333333
61300,2010-12-29,5,2898.0,25.666666667
61301,2010-12-29,6,3096.0,25.666666667
61302,2010-12-29,7,3434.0,25.333333333
61303,2010-12-29,8,3691.0,25.0
61304,2010-12-29,9,3830.0,24.666666667
61305,2010-12-29,10,3907.0,27.333333333
61306,2010-12-29,11,3927.0,29.666666667
61307,2010-12-29,12,3905.0,30.666666667
61308,2010-12-29,13,3852.0,32.333333333
61309,2010-12-29,14,3836.0,32.333333333
61310,2010-12-29,15,3802.0,32.666666667
61311,2010-12-29,16,3800.0,32.666666667
61312,2010-12-29,17,4098.0,31.666666667
61313,2010-12-29,18,4346.0,30.666666667
61314,2010-12-29,19,4298.0,29.666666667
61315,2010-12-29,20,4174.0,29.666666667
61316,2010-12-29,21,4038.0,29.0
61317,2010-12-29,22,3735.0,27.0
61318,2010-12-29,23,3409.0,27.0
61319,2010-12-29,24,3105.0,26.333333333
61320,2010-12-30,1,2911.0,25.666666667
61321,2010-12-30,2,2804.0,24.666666667
61322,2010-12-30,3,2762.0,22.333333333
61323,2010-12-30,4,2775.0,22.0
61324,2010-12-30,5,2845.0,20.0
61325,2010-12-30,6,3060.0,18.333333333
61326,2010-12-30,7,3398.0,15.333333333
61327,2010-12-30,8,3670.0,15.0
61328,2010-12-30,9,3793.0,15.666666667
61329,2010-12-30,10,3828.0,20.0
61330,2010-12-30,11,3807.0,26.0
61331,2010-12-30,12,3759.0,31.333333333
61332,2010-12-30,13,3652.0,33.666666667
61333,2010-12-30,14,3576.0,36.666666667
61334,2010-12-30,15,3509.0,38.0
61335,2010-12-30,16,3521.0,39.666666667
61336,2010-12-30,17,3844.0,36.0
61337,2010-12-30,18,4123.0,31.0
61338,2010-12-30,19,4065.0,29.0
61339,2010-12-30,20,3946.0,25.666666667
61340,2010-12-30,21,3787.0,24.333333333
61341,2010-12-30,22,3562.0,24.666666667
61342,2010-12-30,23,3251.0,25.0
61343,2010-12-30,24,2942.0,24.0
61344,2010-12-31,1,2745.0,24.0
61345,2010-12-31,2,2629.0,24.333333333
61346,2010-12-31,3,2557.0,24.0
61347,2010-12-31,4,2539.0,26.666666667
61348,2010-12-31,5,2588.0,26.666666667
61349,2010-12-31,6,2728.0,26.666666667
61350,2010-12-31,7,2968.0,26.333333333
61351,2010-12-31,8,3212.0,26.333333333
61352,2010-12-31,9,3410.0,27.0
61353,2010-12-31,10,3547.0,30.666666667
61354,2010-12-31,11,3573.0,34.666666667
61355,2010-12-31,12,3529.0,38.333333333
61356,2010-12-31,13,3444.0,40.333333333
61357,2010-12-31,14,3355.0,43.0
61358,2010-12-31,15,3311.0,44.333333333
61359,2010-12-31,16,3334.0,43.666666667
61360,2010-12-31,17,3646.0,43.333333333
61361,2010-12-31,18,3897.0,39.666666667
61362,2010-12-31,19,3784.0,37.666666667
61363,2010-12-31,20,3569.0,36.0
61364,2010-12-31,21,3378.0,35.666666667
61365,2010-12-31,22,3212.0,36.0
61366,2010-12-31,23,3044.0,34.666666667
61367,2010-12-31,24,2853.0,34.0
61368,2011-01-01,1,2667.0,34.0
61369,2011-01-01,2,2525.0,32.666666667
61370,2011-01-01,3,2417.0,34.0
61371,2011-01-01,4,2373.0,36.0
61372,2011-01-01,5,2374.0,36.0
61373,2011-01-01,6,2432.0,34.0
61374,2011-01-01,7,2546.0,34.333333333
61375,2011-01-01,8,2685.0,33.666666667
61376,2011-01-01,9,2886.0,33.0
61377,2011-01-01,10,3082.0,36.333333333
61378,2011-01-01,11,3200.0,38.666666667
61379,2011-01-01,12,3231.0,44.333333333
61380,2011-01-01,13,3201.0,46.0
61381,2011-01-01,14,3150.0,48.0
61382,2011-01-01,15,3105.0,50.333333333
61383,2011-01-01,16,3148.0,49.666666667
61384,2011-01-01,17,3468.0,46.0
61385,2011-01-01,18,3682.0,42.333333333
61386,2011-01-01,19,3620.0,42.333333333
61387,2011-01-01,20,3490.0,42.0
61388,2011-01-01,21,3331.0,42.333333333
61389,2011-01-01,22,3145.0,42.333333333
61390,2011-01-01,23,2917.0,42.666666667
61391,2011-01-01,24,2667.0,42.666666667
61392,2011-01-02,1,2479.0,42.333333333
61393,2011-01-02,2,2350.0,41.0
61394,2011-01-02,3,2288.0,40.333333333
61395,2011-01-02,4,2278.0,40.333333333
61396,2011-01-02,5,2310.0,41.0
61397,2011-01-02,6,2397.0,39.666666667
61398,2011-01-02,7,2552.0,39.333333333
61399,2011-01-02,8,2762.0,38.333333333
61400,2011-01-02,9,3018.0,38.0
61401,2011-01-02,10,3243.0,38.666666667
61402,2011-01-02,11,3352.0,39.666666667
61403,2011-01-02,12,3374.0,41.0
61404,2011-01-02,13,3376.0,41.333333333
61405,2011-01-02,14,3329.0,41.666666667
61406,2011-01-02,15,3288.0,41.666666667
61407,2011-01-02,16,3292.0,41.0
61408,2011-01-02,17,3612.0,40.666666667
61409,2011-01-02,18,3880.0,37.666666667
61410,2011-01-02,19,3815.0,36.666666667
61411,2011-01-02,20,3669.0,35.0
61412,2011-01-02,21,3492.0,35.666666667
61413,2011-01-02,22,3216.0,36.0
61414,2011-01-02,23,2939.0,35.333333333
61415,2011-01-02,24,2720.0,35.0
61416,2011-01-03,1,2582.0,34.666666667
61417,2011-01-03,2,2513.0,32.0
61418,2011-01-03,3,2500.0,31.0
61419,2011-01-03,4,2542.0,30.666666667
61420,2011-01-03,5,2652.0,29.333333333
61421,2011-01-03,6,2939.0,27.666666667
61422,2011-01-03,7,3441.0,26.666666667
61423,2011-01-03,8,3670.0,26.333333333
61424,2011-01-03,9,3706.0,26.333333333
61425,2011-01-03,10,3759.0,27.666666667
61426,2011-01-03,11,3795.0,28.666666667
61427,2011-01-03,12,3796.0,29.333333333
61428,2011-01-03,13,3747.0,30.333333333
61429,2011-01-03,14,3728.0,31.333333333
61430,2011-01-03,15,3696.0,31.333333333
61431,2011-01-03,16,3721.0,30.666666667
61432,2011-01-03,17,4015.0,29.666666667
61433,2011-01-03,18,4292.0,28.666666667
61434,2011-01-03,19,4260.0,27.666666667
61435,2011-01-03,20,4137.0,27.0
61436,2011-01-03,21,3959.0,26.333333333
61437,2011-01-03,22,3679.0,27.0
61438,2011-01-03,23,3336.0,26.0
61439,2011-01-03,24,3070.0,23.333333333
61440,2011-01-04,1,2871.0,22.333333333
61441,2011-01-04,2,2790.0,20.333333333
61442,2011-01-04,3,2776.0,20.666666667
61443,2011-01-04,4,2792.0,19.0
61444,2011-01-04,5,2892.0,18.0
61445,2011-01-04,6,3168.0,18.666666667
61446,2011-01-04,7,3632.0,18.666666667
61447,2011-01-04,8,3860.0,18.333333333
61448,2011-01-04,9,3851.0,18.333333333
61449,2011-01-04,10,3850.0,22.333333333
61450,2011-01-04,11,3872.0,27.0
61451,2011-01-04,12,3863.0,29.0
61452,2011-01-04,13,3823.0,29.666666667
61453,2011-01-04,14,3803.0,30.666666667
61454,2011-01-04,15,3762.0,30.666666667
61455,2011-01-04,16,3774.0,31.0
61456,2011-01-04,17,4028.0,30.333333333
61457,2011-01-04,18,4285.0,29.0
61458,2011-01-04,19,4263.0,29.0
61459,2011-01-04,20,4146.0,28.0
61460,2011-01-04,21,3962.0,26.0
61461,2011-01-04,22,3684.0,25.0
61462,2011-01-04,23,3334.0,24.333333333
61463,2011-01-04,24,3053.0,23.333333333
61464,2011-01-05,1,2894.0,22.333333333
61465,2011-01-05,2,2800.0,22.0
61466,2011-01-05,3,2768.0,20.333333333
61467,2011-01-05,4,2775.0,20.0
61468,2011-01-05,5,2882.0,19.0
61469,2011-01-05,6,3161.0,18.666666667
61470,2011-01-05,7,3647.0,18.666666667
61471,2011-01-05,8,3888.0,17.666666667
61472,2011-01-05,9,3876.0,19.333333333
61473,2011-01-05,10,3859.0,23.666666667
61474,2011-01-05,11,3861.0,28.0
61475,2011-01-05,12,3854.0,31.666666667
61476,2011-01-05,13,3802.0,32.333333333
61477,2011-01-05,14,3793.0,30.0
61478,2011-01-05,15,3733.0,30.333333333
61479,2011-01-05,16,3744.0,30.333333333
61480,2011-01-05,17,4022.0,29.666666667
61481,2011-01-05,18,4305.0,28.666666667
61482,2011-01-05,19,4276.0,27.333333333
61483,2011-01-05,20,4179.0,25.666666667
61484,2011-01-05,21,4006.0,25.333333333
61485,2011-01-05,22,3719.0,23.0
61486,2011-01-05,23,3400.0,21.0
61487,2011-01-05,24,3139.0,21.0
61488,2011-01-06,1,2964.0,19.666666667
61489,2011-01-06,2,2873.0,17.333333333
61490,2011-01-06,3,2837.0,16.0
61491,2011-01-06,4,2845.0,14.333333333
61492,2011-01-06,5,2940.0,13.666666667
61493,2011-01-06,6,3241.0,15.0
61494,2011-01-06,7,3748.0,13.0
61495,2011-01-06,8,3981.0,13.0
61496,2011-01-06,9,3961.0,14.666666667
61497,2011-01-06,10,3933.0,17.333333333
61498,2011-01-06,11,3914.0,21.0
61499,2011-01-06,12,3872.0,24.333333333
61500,2011-01-06,13,3808.0,26.0
61501,2011-01-06,14,3782.0,26.666666667
61502,2011-01-06,15,3737.0,27.666666667
61503,2011-01-06,16,3749.0,28.0
61504,2011-01-06,17,4005.0,26.666666667
61505,2011-01-06,18,4302.0,24.666666667
61506,2011-01-06,19,4299.0,21.0
61507,2011-01-06,20,4211.0,19.0
61508,2011-01-06,21,4038.0,18.333333333
61509,2011-01-06,22,3757.0,15.0
61510,2011-01-06,23,3433.0,15.0
61511,2011-01-06,24,3159.0,13.333333333
61512,2011-01-07,1,2986.0,13.666666667
61513,2011-01-07,2,2898.0,13.666666667
61514,2011-01-07,3,2841.0,13.333333333
61515,2011-01-07,4,2848.0,13.666666667
61516,2011-01-07,5,2960.0,13.333333333
61517,2011-01-07,6,3223.0,14.333333333
61518,2011-01-07,7,3707.0,15.666666667
61519,2011-01-07,8,3962.0,16.333333333
61520,2011-01-07,9,3968.0,16.666666667
61521,2011-01-07,10,3978.0,19.666666667
61522,2011-01-07,11,3955.0,22.0
61523,2011-01-07,12,3923.0,23.666666667
61524,2011-01-07,13,3881.0,25.333333333
61525,2011-01-07,14,3824.0,27.333333333
61526,2011-01-07,15,3762.0,27.333333333
61527,2011-01-07,16,3759.0,27.0
61528,2011-01-07,17,3996.0,25.666666667
61529,2011-01-07,18,4195.0,24.666666667
61530,2011-01-07,19,4147.0,24.0
61531,2011-01-07,20,4018.0,23.333333333
61532,2011-01-07,21,3865.0,23.333333333
61533,2011-01-07,22,3647.0,23.0
61534,2011-01-07,23,3383.0,23.0
61535,2011-01-07,24,3108.0,22.333333333
61536,2011-01-08,1,2905.0,22.333333333
61537,2011-01-08,2,2793.0,22.333333333
61538,2011-01-08,3,2736.0,22.0
61539,2011-01-08,4,2724.0,22.0
61540,2011-01-08,5,2758.0,21.333333333
61541,2011-01-08,6,2861.0,22.0
61542,2011-01-08,7,3043.0,22.333333333
61543,2011-01-08,8,3293.0,22.666666667
61544,2011-01-08,9,3533.0,22.666666667
61545,2011-01-08,10,3721.0,23.666666667
61546,2011-01-08,11,3785.0,25.0
61547,2011-01-08,12,3805.0,26.333333333
61548,2011-01-08,13,3729.0,27.333333333
61549,2011-01-08,14,3651.0,28.333333333
61550,2011-01-08,15,3586.0,28.666666667
61551,2011-01-08,16,3600.0,29.0
61552,2011-01-08,17,3849.0,28.0
61553,2011-01-08,18,4056.0,26.333333333
61554,2011-01-08,19,3972.0,26.666666667
61555,2011-01-08,20,3828.0,26.666666667
61556,2011-01-08,21,3669.0,26.333333333
61557,2011-01-08,22,3457.0,26.0
61558,2011-01-08,23,3220.0,26.333333333
61559,2011-01-08,24,2986.0,26.0
61560,2011-01-09,1,2784.0,26.0
61561,2011-01-09,2,2680.0,26.333333333
61562,2011-01-09,3,2626.0,27.0
61563,2011-01-09,4,2613.0,27.0
61564,2011-01-09,5,2640.0,27.666666667
61565,2011-01-09,6,2724.0,26.666666667
61566,2011-01-09,7,2873.0,26.333333333
61567,2011-01-09,8,3073.0,26.666666667
61568,2011-01-09,9,3307.0,26.333333333
61569,2011-01-09,10,3475.0,27.666666667
61570,2011-01-09,11,3547.0,28.666666667
61571,2011-01-09,12,3593.0,30.333333333
61572,2011-01-09,13,3582.0,31.666666667
61573,2011-01-09,14,3546.0,32.666666667
61574,2011-01-09,15,3511.0,33.0
61575,2011-01-09,16,3547.0,32.0
61576,2011-01-09,17,3846.0,30.666666667
61577,2011-01-09,18,4128.0,28.333333333
61578,2011-01-09,19,4075.0,27.333333333
61579,2011-01-09,20,3936.0,26.333333333
61580,2011-01-09,21,3771.0,25.666666667
61581,2011-01-09,22,3485.0,24.333333333
61582,2011-01-09,23,3199.0,24.0
61583,2011-01-09,24,2977.0,22.666666667
61584,2011-01-10,1,2830.0,22.0
61585,2011-01-10,2,2763.0,21.333333333
61586,2011-01-10,3,2744.0,20.666666667
61587,2011-01-10,4,2763.0,19.666666667
61588,2011-01-10,5,2877.0,19.333333333
61589,2011-01-10,6,3159.0,19.0
61590,2011-01-10,7,3678.0,19.666666667
61591,2011-01-10,8,3930.0,20.333333333
61592,2011-01-10,9,3949.0,20.666666667
61593,2011-01-10,10,3948.0,22.0
61594,2011-01-10,11,3954.0,23.333333333
61595,2011-01-10,12,3933.0,25.0
61596,2011-01-10,13,3875.0,26.666666667
61597,2011-01-10,14,3847.0,28.0
61598,2011-01-10,15,3782.0,28.666666667
61599,2011-01-10,16,3785.0,29.333333333
61600,2011-01-10,17,4024.0,28.0
61601,2011-01-10,18,4337.0,25.333333333
61602,2011-01-10,19,4319.0,24.333333333
61603,2011-01-10,20,4209.0,23.0
61604,2011-01-10,21,4002.0,21.666666667
61605,2011-01-10,22,3718.0,21.0
61606,2011-01-10,23,3380.0,20.666666667
61607,2011-01-10,24,3112.0,20.0
61608,2011-01-11,1,2941.0,19.666666667
61609,2011-01-11,2,2853.0,19.0
61610,2011-01-11,3,2813.0,18.0
61611,2011-01-11,4,2827.0,17.333333333
61612,2011-01-11,5,2916.0,15.666666667
61613,2011-01-11,6,3216.0,14.0
61614,2011-01-11,7,3729.0,13.0
61615,2011-01-11,8,3936.0,12.666666667
61616,2011-01-11,9,3934.0,12.0
61617,2011-01-11,10,3936.0,18.333333333
61618,2011-01-11,11,3928.0,21.666666667
61619,2011-01-11,12,3884.0,23.666666667
61620,2011-01-11,13,3847.0,24.666666667
61621,2011-01-11,14,3798.0,25.0
61622,2011-01-11,15,3741.0,25.666666667
61623,2011-01-11,16,3746.0,26.333333333
61624,2011-01-11,17,4000.0,25.0
61625,2011-01-11,18,4266.0,22.333333333
61626,2011-01-11,19,4251.0,22.0
61627,2011-01-11,20,4154.0,21.666666667
61628,2011-01-11,21,3970.0,20.333333333
61629,2011-01-11,22,3692.0,20.333333333
61630,2011-01-11,23,3344.0,19.666666667
61631,2011-01-11,24,3073.0,21.333333333
61632,2011-01-12,1,2897.0,21.333333333
61633,2011-01-12,2,2813.0,21.0
61634,2011-01-12,3,2760.0,21.0
61635,2011-01-12,4,2780.0,20.666666667
61636,2011-01-12,5,2865.0,20.666666667
61637,2011-01-12,6,3095.0,20.666666667
61638,2011-01-12,7,3444.0,20.333333333
61639,2011-01-12,8,3682.0,20.0
61640,2011-01-12,9,3802.0,20.333333333
61641,2011-01-12,10,3915.0,21.333333333
61642,2011-01-12,11,4018.0,22.0
61643,2011-01-12,12,4058.0,22.666666667
61644,2011-01-12,13,4036.0,23.333333333
61645,2011-01-12,14,3979.0,24.666666667
61646,2011-01-12,15,3892.0,25.0
61647,2011-01-12,16,3832.0,24.666666667
61648,2011-01-12,17,4036.0,25.333333333
61649,2011-01-12,18,4315.0,25.666666667
61650,2011-01-12,19,4233.0,25.666666667
61651,2011-01-12,20,4033.0,26.0
61652,2011-01-12,21,3812.0,26.666666667
61653,2011-01-12,22,3520.0,27.0
61654,2011-01-12,23,3202.0,27.0
